PaymentID,PolicyID,PaymentDate,Amount,PaymentType
caddc81e-fb89-467c-85d4-0ae1c6e9b8f7,ab13a830-fdca-4934-b224-6eb195fa88ba,2023-04-28,80,Debit Order
17a4330f-4e57-4c7b-a82f-db1ffa6de23c,a6b51636-f502-4a92-975b-5100de0dd3d3,2023-04-28,320,payat
333c3b55-258e-4983-97e6-cfb91ade2443,ddcc6923-8136-44c8-9e10-7222a1f0e678,2023-04-28,160,Bank Deposit
9ab79269-57ad-43ab-8ef0-cc2e4cde76e3,ae2acb15-ea17-475a-9fe1-881a880b2806,2023-04-28,160,Bank Deposit
9970ef40-8f65-4226-a67e-accedc27f3bf,b085cdb8-d962-4f99-946a-3ad19305118f,2023-04-28,80,payat
40582997-f8c2-48c1-bdca-26d936f1cd30,8b1a3b86-cdba-48ab-aa6b-d3ddb557041e,2023-04-28,80,bank_deposit
942d1df6-5132-4ba8-862f-5e9200a44db6,ae9c7823-0903-4424-8434-79924d26710f,2023-04-28,80,Debit Order
de8ab854-ff2e-4015-8a1f-2cccecc41e4c,ea9512a3-e10f-4622-8457-56c3920b0b65,2023-04-28,80,PayAt
4720a0a5-944e-4b42-9f9c-f6aed30fa1d3,e1d82097-fae8-4df1-99e4-d2b39be5e35a,2023-04-28,80,payat
8ebc43f7-92c6-40e9-bab8-3743e5c1401f,813b06d9-0305-4afc-ab0f-ff86fab1399c,2023-04-28,80,Bank Deposit
b848131e-6e8f-4834-bca0-9670947148e9,bca1ecb8-30e6-4864-87b5-78eebdd3dedb,2023-04-28,160,Bank Deposit
54520a35-673c-4177-88e8-6e57ec325f5a,fc69cd95-2174-4ef0-8e98-2ea10f670529,2023-04-28,80,payat
3e5679c6-a61a-4f97-980a-24ad0c05e597,103e18f2-2656-4ee7-9770-5f9f9ea92483,2023-04-28,160,Debit Order
7d2171ae-4aca-40b6-8817-7921989e2120,d3a70a18-1c09-49f7-bd97-89531f3da092,2023-04-28,80,PayAt
41e98c40-4302-40b6-8c01-4d9c51ec391e,894c6f16-2228-4bbc-9844-560d69b67dcb,2023-04-28,80,payat
7e3776d7-6a65-4ccb-aaa4-6afc7523c5fb,0f98d498-3938-499d-bbfc-779e029d2ff3,2023-04-29,80,Debit Order
d75cb489-5eb3-440e-a7d2-00f47dacd140,7f11e4a1-0196-4a39-a604-2e81b8b4746f,2023-04-29,160,Bank Deposit
187d0628-5778-4f3f-bdc5-9e56e894b09a,9e24205c-ee06-4ba7-912c-f54c517d280d,2023-04-30,80,PayAt
f3b40574-160f-40a7-96a1-e98c656bd40e,8174af52-26c1-40fc-8945-913578e46461,2023-04-30,80,payat
00f18cd3-40b2-4776-90f7-cda8ca7d5c6d,4ebcbb62-36a5-4939-8862-eb2c87497d66,2023-04-30,160,bank_deposit
6b57ee2a-f7a2-4332-b917-683a76275774,65acff30-09c1-46a9-8f3f-ecbba7acd64c,2023-04-30,80,Debit Order
3096f0b8-bbe5-4472-9191-61d61105e52c,7f11b9be-08b3-4c9d-9493-25cbd101a6c2,2023-05-01,80,bank_deposit
97c90b1b-b12c-4cbc-a5c5-110ffe65c3b2,a57aa5d4-3ce5-483f-9cbc-be520a00580d,2023-05-01,160,Bank Deposit
a89bfed7-243a-42e5-93d5-0d9aa59666da,7c8fa0ea-31c8-4047-976d-ed760b1566ae,2023-05-01,160,PayAt
c636cd8b-ab3a-4b15-a03e-d05f5f9e547f,8492e459-4c54-4628-b6fc-d2d6dd3123b7,2023-05-01,80,payat
c7a67997-657b-4411-aa7d-95b55765ff20,68b9672f-51bc-460b-8990-d3bf18212098,2023-05-01,80,Debit Order
4d8a1aaf-7b93-46d9-87e3-f7d0168d34ef,214d679c-b676-4e4f-af61-ab19cb694530,2023-05-01,80,PayAt
28cdecfc-4436-45a8-bc3c-a6c4f7dc5840,ca7f2be5-b446-468e-8e37-441552a46c4d,2023-05-01,80,debit_order
bbd5ba95-d7db-41db-9dd4-b423a760cba1,94f42689-1713-481f-85ff-3b11e7745576,2023-05-01,160,bank_deposit
1fe6f9d1-511c-4da7-8d82-f6a1d028fd0f,9abade76-7b18-48d5-9984-2d48a1ad04ea,2023-05-01,160,PayAt
f910e7a1-b863-47da-85a3-553471fc0f75,009cc0b4-05ee-433f-a5b0-f3de76da6d13,2023-05-01,160,Bank Deposit
384d2beb-dd8b-4ab8-8b6a-26ce594ba5cb,2828ee61-8a76-47a1-82cd-bf3f3168f0b5,2023-05-01,160,Bank Deposit
d62fab56-d406-4de0-89fc-e76283dfff32,f92fbef8-c9ff-41c9-80eb-b3959e8880a9,2023-05-01,80,PayAt
45000b1c-0204-43f0-aa73-046076c90f8d,d3040554-1bc5-4df7-a101-e22baa5dc324,2023-05-01,80,payat
c6ec58a4-4d32-4d4d-a071-f67cb4c4e4f5,eb0478b1-10fa-4462-ade8-0c1f5037888c,2023-05-01,160,Bank Deposit
8adf97d5-53b0-48c7-ad96-1cd6f54dc708,ba99114c-806c-4b27-b189-ee02f1230cb8,2023-05-01,80,bank_deposit
8a938dd8-f406-455f-84f0-612a85c91b6d,90d4c61b-a016-4ffb-9928-de0daa61cae3,2023-05-01,80,payat
c8fee627-6e19-431e-9e8e-6f323774cd20,20c1ebee-0d9f-4b07-ab66-8f87420fce7c,2023-05-01,160,bank_deposit
e787fd4f-c626-4cde-9e5f-9bce196c6e72,c3b450c8-fc87-411f-9363-9dc7665a3b22,2023-05-01,80,bank_deposit
9bb11e53-6cef-4449-bfce-2b90c57c19b0,c9f2caa1-6d48-47ac-a0ab-47e46d4a7e8f,2023-05-01,80,payat
409f9b43-1d38-4f22-b0d8-94bee8e323a2,be6d66eb-9ff7-4e5f-ab9e-115dcff94c64,2023-05-01,160,payat
e6c6be9b-0538-4cce-ba49-c56b66bd9dfe,06d06328-f191-4655-bb17-f6c2e3b8037a,2023-05-02,320,Bank Deposit
60d1cdab-a348-49e3-afde-9f112f3bbac3,29765807-ba46-4e74-b74a-e06b9f2bd479,2023-05-02,160,Bank Deposit
d2f5ccac-5c93-4571-bd9f-a244790ce15a,e0cd4bae-3349-4f7c-85a5-b2367ffcfd74,2023-05-02,80,Debit Order
4901f36e-9a87-4327-a281-ad389062eeb0,8f228af2-3ee7-419a-aaff-9b2d67653c06,2023-05-02,160,PayAt
c7580399-5243-45ae-92c6-4a9162a913fd,f01edc49-d875-40c9-9f58-afca98dd917c,2023-05-02,-150,payat
abf52950-3c5c-4313-86c3-ea8a3f71cb81,b963c947-fb50-432a-a7c9-0071934e0550,2023-05-02,160,payat
d4f24067-86e0-4da2-830a-69fae9621054,bd2fac5c-b903-4e65-96cf-f3dea99c0f14,2023-05-02,80,payat
f962c08e-f247-43e9-bf04-5ea39238e54e,e73f8cae-e730-4d03-8243-2239a1b01ef2,2023-05-02,80,debit_order
bc1c9337-c912-493e-9677-3a84d6296b42,0aece296-9cd1-49e1-aeb0-6af2a886c63c,2023-05-02,80,PayAt
b6f99792-7c0f-4001-94cf-f22e7da6e085,187c2d7f-ed3f-4ff5-80b6-aea44d4584d2,2023-05-02,80,debit_order
519bfb7c-6364-4963-866e-ac90c17a2f1a,1c1e7670-ef7c-4d19-8560-c471b9a6364c,2023-05-03,160,Debit Order
635a28a0-4cfb-4513-8c5a-1adad71ee34e,7195cdcb-fd8c-4659-8de3-801517ea3da5,2023-05-03,80,Bank Deposit
ad2c4027-df21-4be8-8ab9-d3a20e296d71,4f35133c-e462-4946-b18b-dcc15689fdf4,2023-05-03,80,debit_order
9a653db9-7bd8-4de1-a52c-cce7e284ce90,83de8f79-7894-4535-a7f6-44ecc29ed3a5,2023-05-03,80,PayAt
d67f9608-d51e-4307-9304-102cb5e9f4f1,45777037-239e-44ea-b361-a297e746b9bc,2023-05-03,80,Debit Order
2cf0c3c2-a07e-4cdc-bc49-98a6335f77c5,bd8c4f2f-44ea-407b-832d-87a199a0d6f8,2023-05-03,160,Bank Deposit
a9c73e18-87b4-41a9-bd6e-89844a984ab2,c16fd178-2014-47a1-800b-71dc8e52ecb6,2023-05-03,80,bank_deposit
a70b5c91-b304-4ab0-98c9-02040584b63b,9fab3948-734d-4077-8501-1019fd1e23b0,2023-05-03,80,Debit Order
32582ebb-ae3d-4a85-82a0-bbd8164ef97d,34b77050-f983-47d7-ad61-0e9f35cf0fdb,2023-05-03,80,PayAt
2f16075f-f629-46f9-a0db-a99b66bb1cba,f1421175-f407-40c2-b0a7-0f6f805caa13,2023-05-03,80,payat
429000b4-aca4-41c8-a50d-993bfb94aef2,996eaaf1-262f-4f9b-a5d0-4f65b6f29006,2023-05-03,80,Bank Deposit
d60e209a-1011-4d5e-a583-000eb5bd7270,5335dbbd-5c5b-4327-885f-01cb5a960fa5,2023-05-03,80,bank_deposit
f0afa5eb-02d0-462f-90b8-4636e70acb38,34e014d3-d82a-4e5b-828d-5e4daf5a6dd8,2023-05-03,80,PayAt
a7336334-fa90-4941-96c2-9c67801f10f3,49162ee9-e5fc-44b7-b130-ed4c303122ca,2023-05-03,160,Bank Deposit
41ad4f6e-1210-4fa8-95cb-da0ff5dbbbf2,a20f0c64-0d5a-4df1-8ca5-a10600ec57d1,2023-05-03,80,bank_deposit
4caa3f55-bf80-4d8c-b0a8-bb7ebb7e6904,e10f9641-15df-420b-b5ef-ae173e07028d,2023-05-04,80,bank_deposit
c606ad36-345d-4a6e-bb7d-c958b3234c71,583bd62f-6078-4c53-b307-1320812abd47,2023-05-04,160,Debit Order
6f82b069-7c3b-4fa2-a074-22632767feec,4c918a53-5bb3-44a8-b143-f6bb20729fe3,2023-05-04,80,Debit Order
55c7580f-403f-4006-a6eb-d8e9b0a071b6,bf2a29b7-c402-4f3c-9b6b-ba61740c9e5c,2023-05-04,80,PayAt
a18585d7-0291-480e-ad8d-587df7ec9b8b,8aede293-cd70-4095-a074-62ac92faaf9a,2023-05-04,160,payat
c7038fb6-6fe3-487f-94d3-42e899ff8f11,91038e90-af38-4b56-8777-abed7e874343,2023-05-04,160,PayAt
1daf8bef-5594-4c80-be22-2da9c91a5bac,90779a04-be2c-486e-9be5-6450a05eb350,2023-05-04,80,debit_order
dbc57436-c47f-4dff-9cc8-7c26c0a2c6a8,0f7c153b-2ef0-485b-b7cf-479906e46b3b,2023-05-04,160,debit_order
5ce5cb2b-b0d5-4d2a-b9c7-35600a661a2e,d28ba11f-105f-4984-aa62-2a6dd4aab241,2023-05-04,80,debit_order
4c8a4c76-648d-40d4-b361-b1eb9c371ef8,44b01b7b-6937-451b-b517-f93d3ddfb0b2,2023-05-04,80,payat
6ef30853-50a0-4f50-9b97-0dc0f4064ccd,8c312746-13a0-454e-92a4-b4aad482a475,2023-05-04,80,debit_order
c5bad869-7e1b-4985-ac89-13ec68a93993,a0ee635f-9bb1-4eed-862a-781bf615498e,2023-05-04,80,bank_deposit
df0fd83b-6741-4643-98d2-21cd8d004131,55ad21a1-c65e-49f4-9af7-77ab37e2478b,2023-05-04,80,debit_order
af95e0b0-79fa-42ac-a7eb-4805eb646629,65410e92-2694-44f4-b685-df56b3ea70e1,2023-05-04,80,Bank Deposit
3a9e58d1-8f1a-4525-80a9-2cee9fcd4648,02f7b724-f73c-4f2c-8600-1cbd6b3f4711,2023-05-04,80,debit_order
02a30211-fb62-4c9d-b54f-01fa137adb5a,6d86f246-a58b-4885-bafc-cb2a3baf8ecb,2023-05-04,160,Bank Deposit
aceaaef9-2b1e-4089-a695-e6286772a076,b74a377b-9b12-41e1-9356-1fed05a21b91,2023-05-04,80,debit_order
91ae8cf3-d356-4761-b8e2-1b70fca4a5f5,7f626887-ac2c-4629-af72-cda5e2ab8c44,2023-05-04,80,Debit Order
42b2710f-bc20-4485-872d-d5ac9f76ffb9,d8a751fb-0a2a-49b4-a655-5a22e62e8eff,2023-05-05,160,debit_order
65693335-2d69-4369-b766-4236f65655fd,7e6cad4d-cd6b-4697-8fe6-800a8b0cadb7,2023-05-05,80,payat
d4e6dd66-4eb2-4d95-aa46-9f5ef8e3985d,372a4e83-afcc-4e9b-be04-f42792629ce3,2023-05-05,80,Bank Deposit
2b2f4186-436c-47d1-8a2b-cf57a76b34cf,acf2b548-2d46-4358-92e0-439a3a95337e,2023-05-05,80,debit_order
9e2b1e8a-c4c7-497f-bd93-27d78b6fccb6,85b60df3-cd2d-4f30-9789-d233859c4a98,2023-05-05,80,PayAt
00f7566f-a840-406b-aac3-aa27ebfc07ea,7f5f833f-5904-498e-9d14-69e6d2b429c1,2023-05-05,160,bank_deposit
652d90ac-c4af-40d3-963e-cb2079dbb2b7,c859bfc8-d171-4827-831b-c8a8477952d8,2023-05-05,80,Debit Order
ad0898ae-9874-4986-b923-0accd619040e,d0ebff92-878e-4b59-a5a6-3cca42390402,2023-05-05,160,Bank Deposit
5dcde578-16b8-4450-8f7b-23a1705f7a96,9241168c-5d28-4adc-b020-444427cf09c6,2023-05-05,80,debit_order
31c1721d-b3a3-42b4-a421-85b95f4320ce,3cb28d12-23e1-41d9-a856-d52cd2ff8ac7,2023-05-05,80,Bank Deposit
3c1f4f59-0b26-497a-a544-9a8f54784bde,5b5a2d0b-803c-4e3c-8be1-4fcc28150d95,2023-05-05,80,Debit Order
9d23f064-a8a1-40a4-893c-77b42513a834,ea729cfb-9aa9-4dcc-98c6-dd57142f8d32,2023-05-05,80,PayAt
121e0649-674a-4c4d-9dc2-dad7067a4d80,3c2fa554-f803-49de-907a-d9793da60701,2023-05-05,160,debit_order
23748b6f-43c3-4f4a-87d0-1e09043e5857,0abb4928-7e34-4637-b645-e1454cfd4cfa,2023-05-05,80,debit_order
8772a8dc-f535-4bc6-b71f-9c2ceba28235,2fcd17e6-e0dc-4f0c-9516-14d4bfdfa7b0,2023-05-06,80,debit_order
c8697adf-dfcf-42da-b06b-78c7ff6c6830,93b275b6-f8d4-4cf7-97a3-230cda750271,2023-05-06,80,PayAt
f3582a3e-7fa6-4469-9d09-203c0ba7d537,83cc379c-fc4c-44f8-8353-3a898e77c4ce,2023-05-06,80,bank_deposit
cc0907c2-6adc-4dd6-bb69-afa07a2c32cb,33612595-383f-4c09-9b9e-4a81617c0f84,2023-05-06,160,Bank Deposit
3fdbe379-24e3-44b6-9554-d8912d4661c7,760626bf-6abb-46af-9930-f1debf2b4aaa,2023-05-06,160,Bank Deposit
49ab090c-8302-4dfd-b684-cd4a1bf5f3c8,7a1fe630-3d48-4b42-925d-0293fbaee63c,2023-05-06,160,Debit Order
dc899bff-321a-460b-ac44-40bc57311596,c1e71fd6-2372-494d-97b5-384efcdeee39,2023-05-06,80,Debit Order
292c8c00-5abe-40b9-9274-e5dd11ce629e,58a72379-faea-4f45-a0a9-5cf0620965eb,2023-05-06,160,debit_order
c0ccf923-0171-4a21-85ed-80500fca203d,5c74ef7d-3296-45f3-9600-82d2f16113d5,2023-05-06,160,Debit Order
93d67228-9675-40c0-9243-405a8436a2b1,2c41488b-19be-4b8e-9fb1-479bcb235018,2023-05-07,160,payat
79d0c113-6168-4cba-8800-ef7296f84920,c501bd3a-ae9a-41e6-b989-1dd3b5c23ef0,2023-05-07,80,debit_order
3a5d2075-a87b-4db8-b42b-c0998b6b8cd2,42c7f6a2-48f2-4d6d-a7c0-cccb4b6bb8d4,2023-05-07,160,Debit Order
4f7ebcd1-1dc2-4c24-8d41-c0f07ba4f243,10eb764a-a0b2-4bd6-bcd7-dc9773c334a9,2023-05-07,80,PayAt
ce3a07b0-f474-40d0-809d-1a8a976f44b9,9ecfce5d-03ad-4826-9133-cb647cd53211,2023-05-07,160,PayAt
09c04786-ccc0-444b-9db8-f9733adcf4ac,d24836f6-519c-4ca4-ac85-38cc14237591,2023-05-07,160,PayAt
e0a5a57f-7bd4-46be-ae4e-4580f772a1b3,7909d4e8-0a18-42ac-b413-a0a1b82ec173,2023-05-07,160,PayAt
7d42c6e1-a786-492b-8ca1-e477f06e276a,3c1f7a93-300e-4e8c-9545-ea319ba8060e,2023-05-07,-150,debit_order
2b3658b8-8e6b-4fb6-9d10-636003b8fa28,37a4896d-f936-47c2-8305-452a3bf4006d,2023-05-07,80,Debit Order
f858cc30-1bb4-4be2-82f9-f1d348fbb507,1fe51c96-ccad-4503-ac09-f72be167df1d,2023-05-07,80,Debit Order
348faabd-58c6-402c-9804-28fc262a9ac6,26c3d01e-c5c6-4cf1-b380-f3d5dbea5ec9,2023-05-07,80,Bank Deposit
d44d17b3-5230-4278-894b-bd88742f9bb4,51c33593-84fd-4e37-9cfa-be0fa24202ae,2023-05-07,80,Debit Order
7e73ff64-b00d-4675-88a2-581f7ce1050b,a3b0ce8e-0134-4c64-9074-69e660c73b2c,2023-05-07,160,payat
c6bea508-6193-41ce-b340-e3a97f9670b3,c92dfdec-9ce1-42c5-8eb4-0f646876f043,2023-05-07,80,PayAt
d8117d51-fc54-4c0f-88d4-e46267d9055e,26ab642f-9d4c-49e8-8184-1389685f6db4,2023-05-07,80,PayAt
e824afcd-bb83-46bc-a980-3d4aac15a9be,ef7d6ff7-315a-4c40-9b74-34ad4acb2622,2023-05-07,80,bank_deposit
7a20ad71-8cc4-4012-9cf1-2c236107bfb1,f3798a00-eb45-4ee7-a8e9-1014235eac75,2023-05-07,80,debit_order
65426b23-ba92-4e16-bfe6-ef8252e49033,0dc84f8b-3c7b-400a-9e98-5c09e52bc853,2023-05-07,160,Debit Order
5feeaf05-5e99-4292-96f3-34aad35bd604,9ee96406-aad2-41f1-bfda-745fdd8b64ff,2023-05-07,80,PayAt
4c12ee23-9f9f-4809-8578-fc92ad59211c,291483bc-3c9d-472d-ba2d-6baab909c80f,2023-05-07,160,debit_order
10cc41ed-aba0-4c49-bcd9-07b2994c65cb,15040ad9-3258-4553-be9e-93ce40072a3a,2023-05-08,80,PayAt
d11f6b7f-a7fd-4d21-a772-477918cf43d2,5b386924-5acb-4e6e-aafb-c417a273f7a5,2023-05-08,80,debit_order
2a9b5df0-2a36-48e7-afd4-20e8fcbe13b3,2f76506e-c2cd-49e3-b0d7-0a0f39e374e6,2023-05-08,80,debit_order
e3b132dc-59d5-47ca-be72-48b6947bfa6f,471d9ee3-1447-4f39-9729-276144d00b94,2023-05-08,80,Debit Order
68be7610-65bb-42d5-ba27-3dccf8c90f67,574c4ab5-55f4-4c1e-8f62-5320aa88f758,2023-05-08,80,bank_deposit
53ee3d73-6fd0-4262-9d92-4fea344c86f1,ddee3dd8-774d-4d14-b6b2-73a15b63d032,2023-05-08,160,Bank Deposit
15d412e6-3f47-4003-abef-4fe6e3844388,3a8e629a-2c0c-4454-b6a5-da5412a6052a,2023-05-08,160,Bank Deposit
2af143d5-03da-4372-9c11-92e3f3736dec,c2221ebb-0e71-400d-b683-a9d596f5f43e,2023-05-08,160,debit_order
bae9108b-41ea-4a24-bdc8-cad600918438,4cbfaa22-a937-454e-99d8-5e62428457f1,2023-05-08,160,payat
9f96c507-e34f-4847-ab5f-f5ea2fa9e3bd,016b79e5-71b2-4d43-9df8-e5652d0fae04,2023-05-08,160,payat
3137b1d7-e01e-4ba0-a0dc-ed2120a075c4,1e779f56-5210-44c7-b381-d14e9bdf6b34,2023-05-09,160,debit_order
338588ff-e449-49f2-9421-ab73b5536c98,83340d9d-2ac6-4efb-b37c-6e3e9d407a5b,2023-05-09,160,payat
cea8b242-7dc6-4366-a0a0-0a24208d1902,36393b37-c7ff-48f7-8427-91c18305700a,2023-05-09,80,PayAt
ea911f62-9121-4299-8b9a-3da574b0c3c1,2d543113-c142-4125-8435-d9dd43ffc6ab,2023-05-09,80,debit_order
9287f3c2-22a0-4470-8ae6-21d791ce7789,f49cdeea-5da0-4611-8fe7-78e77dc09e2d,2023-05-09,160,payat
5692a85d-615b-4bc4-b2f7-b876c40f3b22,11e7934c-9fcf-46c0-8d1c-39d54ff9b632,2023-05-09,80,Debit Order
39d904f1-94ea-4714-ae51-e097c585105a,65b06173-fbca-4775-9ea3-bbcaa9a81cd1,2023-05-09,160,bank_deposit
a5799d66-132d-46e4-9e2b-566e0a274b64,9ad9ac2e-ed8b-4f30-8f4d-0945c99853b3,2023-05-09,80,Bank Deposit
414a3ae3-e429-4888-b59f-56d64a440a93,d4fe3675-da10-4d34-8a8d-2b193d355437,2023-05-09,160,PayAt
5078470c-ccbf-47af-a566-d010b8d9258e,ec60d9f5-bea6-4c33-95fe-3b0c22692e64,2023-05-09,80,Bank Deposit
7580b251-ef15-4576-9ee4-14e12c5a9da4,25973edb-d1d9-4ec9-91c6-8240d4b36eb5,2023-05-09,160,payat
12f01b49-2f32-4793-80ba-4d75fb41331c,58c4561a-6934-443b-9b91-86169476f00f,2023-05-09,80,debit_order
8c2d7d14-5076-42c4-a425-241ae2128e5f,fa287f7f-536e-4980-b300-84d7350f826e,2023-05-09,80,Bank Deposit
fb54e565-0a66-4fd6-a045-abebf172e06b,f59b865c-9f7e-4a76-92a2-4b682a524d8f,2023-05-10,80,payat
70a01568-534a-4635-af27-7c67fad524ef,132fa6c8-a5b4-404e-a3a3-abcf490c6236,2023-05-10,80,Debit Order
9a69247d-f3eb-4d00-ace2-c01f256d838e,d7f22263-a1ca-43ef-b70f-7cb0bf7ff246,2023-05-10,80,debit_order
ba657b02-d6f7-4a8d-a5d7-0df3727fc255,d236be08-3134-47fc-9949-aee5f8b0e311,2023-05-10,80,Debit Order
d25be611-bf7b-44be-bba9-28b297e98079,8e11ca49-d458-4dd5-8467-d5d4b2a6547d,2023-05-10,80,Debit Order
a5302463-c7d0-45c4-ac99-aa2bf2da0b58,a7f1c618-9a56-4fd4-b5c5-83d562ef6be1,2023-05-10,160,Debit Order
e09551e3-45f8-45db-b5ca-5e16df5c3ea0,c4d87349-ee8b-423f-8328-f9ecdfcac110,2023-05-10,80,bank_deposit
46242560-e36d-424b-a4b5-39bb1373190b,c38031db-ed09-4360-ac0d-92ac7c8f749c,2023-05-10,160,debit_order
121456d4-0d98-41f4-ab7a-fa57272601eb,e185d9b1-ca94-43ce-876e-1724ba98cc98,2023-05-10,80,Debit Order
115838b6-528f-44c6-b5cf-63e4a65a123a,d48088d4-0860-44f7-979f-d24bbb753684,2023-05-10,80,Bank Deposit
37955fa6-ee04-43a7-8c51-b6afd1ed9d53,c7af67f9-f50a-46b7-aefc-b292f9eec4e3,2023-05-10,-150,Debit Order
668cfe8e-ffc4-49eb-810f-97e383466a51,17672640-257f-4303-8191-c4bd1ef3d8a3,2023-05-10,160,PayAt
9c6ba846-f187-4159-b4e6-ddfc75fa8cf4,102a9516-7c70-4309-a58b-9e4ce9932d8d,2023-05-10,80,debit_order
315bccdd-afbe-4013-9d3f-910863bb12b0,915b337b-c9d0-475e-a0ad-3632b605767c,2023-05-10,80,PayAt
de17dcbc-a38c-46ff-9deb-5e7f83cb9bee,c1758c24-c696-45fe-8492-267b6c1ec278,2023-05-10,-150,bank_deposit
5261607e-db43-4d33-9a89-e0bcb5ffc6e8,0ff6f213-eac0-4378-a343-92273534d19d,2023-05-11,80,Debit Order
37d662db-0edf-40bf-88d8-27e7bb46a7fd,4e1b1698-1538-44b7-b62a-e6654e1b9b8e,2023-05-11,80,payat
634bbe1f-2476-405e-b0ae-fe067d3fb9b4,15f1f7dc-9cd6-4782-8b78-bf43faaf1b3c,2023-05-11,80,Bank Deposit
1af5c598-7be2-4dfd-8a7e-3f2487caa6b0,0ebdb643-d04f-4546-8366-d4baf218be8c,2023-05-11,80,debit_order
94787d0a-8bba-471e-8188-994eeb9c1e71,a3b0ee87-d2d4-4d86-8ee9-a4f1fd29e625,2023-05-11,80,bank_deposit
c76e8090-ac58-4799-b0e9-eba1ba08050b,a1cb0cc8-40ca-40bd-887d-aa997289b414,2023-05-11,80,debit_order
1e100c8f-ebbc-4ea6-a60d-0698a842a9bd,7b2ef083-9556-49e8-b729-6e527ba934be,2023-05-11,80,Debit Order
fa313b5b-e204-486a-8355-2bdb37b40c14,6f8877d6-a57f-41da-9b14-998f0e666415,2023-05-11,80,Debit Order
cb37ea17-644f-4352-820f-9c19887dda49,cf6cc89c-d33f-47a8-9db9-958437669022,2023-05-11,80,debit_order
0921f376-3feb-4a0c-828a-0627f6cfb879,d3f2d439-b215-4756-8b8e-b93be62a730b,2023-05-11,80,debit_order
0bafa215-8f78-4c24-856b-7b461c76c5e6,54af84e8-5fe3-4d6a-9a3f-5e533dc0ccff,2023-05-11,160,bank_deposit
1dba4d09-e5f8-4e38-bec6-ebafe2257629,b87bd254-6c4c-475b-b290-d2ac1e3fd2d2,2023-05-11,80,Bank Deposit
d43f4701-ddb5-4a40-b1cd-013bd424433c,c7039555-9a80-48d7-93e8-44de2a91ac7c,2023-05-11,160,bank_deposit
ef1b4dfd-0d6e-4190-a932-d5827afb2fc0,004fe724-dc6d-4f31-a92c-d8bdbd53eb94,2023-05-11,160,Debit Order
62ddafcf-47c5-4853-b889-16017dc78553,2c69da59-8f78-4cb0-bb04-a262a993b230,2023-05-11,80,debit_order
024f1112-6e46-462c-8b91-f2781f208ddd,382e81e8-2ae7-43bb-b422-b37e3070572b,2023-05-11,80,bank_deposit
f85cf980-c8d1-48e3-bb01-a5d2e701a3ce,70791aef-adb8-4d14-90e9-5cef9b8e1bd6,2023-05-11,320,PayAt
3777ef6f-6c4b-4d39-9f2b-99e6e6584928,3ba0c43b-5b88-451b-bf05-3ca671315c96,2023-05-11,80,Debit Order
6010c2e6-b5d8-408d-89b4-898457fd2128,dcc07871-3a4b-421b-a33e-4582dd65894a,2023-05-11,160,debit_order
8a33f480-8cc0-4669-95c9-c809a43f5d8d,5f0361ca-db06-4db9-91c8-1961fad4e9c2,2023-05-12,160,Debit Order
23f7f2c4-0cc6-448e-b81a-2af3ff9f4e31,f1ee82e8-f15c-4916-afa8-9f7247ddd96d,2023-05-12,80,bank_deposit
8d589fde-c019-43b0-b90e-64df973ad542,6fb4069e-84a5-44c4-8e46-cb206bfe5da0,2023-05-12,80,debit_order
afb12681-813c-4ba0-a78c-9a81d6f8736c,2cf3dc87-a624-430a-bc9b-106fa46c491b,2023-05-12,80,Debit Order
c97e80b5-4f8e-42c9-a8ea-714940da8b5a,8b6d903a-8048-4a02-9061-bfb4203d735f,2023-05-12,160,bank_deposit
5d5a9524-0f52-46dd-b561-ac3c0985ce0a,63af277b-cac6-4186-8ee7-b924362f1e22,2023-05-12,80,payat
8d68fbf5-0d13-412b-8e4f-d14322bdc6eb,d6d903cd-a3db-4cd0-a4b5-fe947bd158ef,2023-05-12,80,debit_order
86c34973-e118-4325-8357-1a196bd2cc2f,41766e0b-ba6f-4e3a-bbc1-e304ae1e05c2,2023-05-12,80,PayAt
6d2a1719-f6de-4b37-8b90-84c3c6f0d603,1b13bff3-a15e-4d53-8afb-8a813704afc8,2023-05-13,160,debit_order
571fadfb-9312-43ea-9354-5471f666e29a,4f618305-c8a2-4032-aea0-2acd12232f1b,2023-05-13,80,Debit Order
62f4f5c8-40c9-44fe-b970-1e43cf54f4d7,773e2d0e-b3ad-464b-8fde-a14fc711be90,2023-05-13,80,bank_deposit
5e8151e6-de22-4cb9-a966-a62ce2df239c,7877aaec-b652-45a1-9f43-7c3bd0a9b2fe,2023-05-13,80,bank_deposit
9117655a-dbf5-4b63-b2ac-4dfc36d51b7b,d1f3f39e-dc27-4fbd-9e01-e8acf549f98a,2023-05-13,80,Bank Deposit
20532ed3-e4e3-459d-a97c-3553da45cbf2,e50d1f3e-37fc-4411-b4bc-30c1d8c88e38,2023-05-13,80,Bank Deposit
21c7a6f0-232b-4f9d-827c-363131be5d16,b7b0d67d-dfd3-4513-997d-56cb223b145e,2023-05-13,80,debit_order
dc02d99a-e168-4843-b154-b7f8d148b246,dbd6e068-794d-4dab-9bb1-2a73b5d9a8b8,2023-05-13,80,payat
ac53d91e-0d2e-475b-be61-ac46f2441e9c,b04fba2a-50a8-4749-b07b-443c0bae276e,2023-05-13,80,Bank Deposit
