PolicyID,PolicyType,CustomerID,AgentID,RegistrationDate,Premium,CommencementDate,SuspensionDate
472091e7-fed3-42ac-8802-30d26404ba66,Fire+Funeral,8077fe87-0005-4826-9032-f80ed5289c12,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-08-12,160,,
ef2ff6fa-6435-41ae-adea-85d4155b24fc,Fire,8077fe87-0005-4826-9032-f80ed5289c12,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-06-27,80,27/06/2022,2024-02-27 00:00:00
ca7a5b3c-7df1-4285-be6e-d3fa47aec0ca,Fire,80b46f24-da9a-4d39-9b7e-e1829b3d889b,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2022-12-25,80,,
25757807-6ca2-4d59-9669-b0d7445ef432,FIRE & FUNERAL,80b46f24-da9a-4d39-9b7e-e1829b3d889b,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2023-10-27,160,27/10/2023,2024-02-27 00:00:00
b085cdb8-d962-4f99-946a-3ad19305118f,Fire,80b46f24-da9a-4d39-9b7e-e1829b3d889b,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-12-16,80,29/12/2022,2023-10-29 00:00:00
2ee54314-92d4-4b0b-a0ac-6b69f5cdc14c,Fire,80cbe154-139f-45f3-b13e-98afd779a503,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-12-22,80,,
f1ee82e8-f15c-4916-afa8-9f7247ddd96d,Fire,80cbe154-139f-45f3-b13e-98afd779a503,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-10-26,80,12/11/2022,2023-09-12 00:00:00
f92fbef8-c9ff-41c9-80eb-b3959e8880a9,Fire,80cbe154-139f-45f3-b13e-98afd779a503,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-04-01,80,01/04/2023,2024-02-01 00:00:00
78ab8705-31d3-4d0d-a46a-93f373aff14e,FIRE & FUNERAL,80cbe154-139f-45f3-b13e-98afd779a503,64c82c54-364d-44a1-8658-9035f138bbb6,2022-07-29,160,03/08/2022,2023-02-03 00:00:00
89d905d2-4d10-410d-a673-0e4f86a78431,Fire,80ed8e9e-0dd4-4a8a-a827-482fa52a948d,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2023-11-20,80,06/12/2023,2024-04-06 00:00:00
7829d0a4-a1ba-43dd-b673-72cff25e286a,Fire+Funeral,80ed8e9e-0dd4-4a8a-a827-482fa52a948d,da1ee87d-6b76-4798-b2a0-fac3c186a202,2022-04-09,160,,
b9c815d0-401f-4a42-8354-7c2a435b8298,Fire,80ed8e9e-0dd4-4a8a-a827-482fa52a948d,64c82c54-364d-44a1-8658-9035f138bbb6,2023-06-24,80,,
a94978c7-3b23-440b-b738-7ca75604faa7,Fire,8118d2ac-fb48-45c7-8c28-368a07488976,17613f0b-4887-4330-b219-29622d58c60f,1976-01-07,80,16/04/1975,
35e345fd-d4e7-4fb0-9462-1fe2cabc0057,Fire,8189d295-fd01-4917-8b1b-f35475f648b1,c4646a43-4d26-46cd-9e03-2424fadc4ca4,1976-09-13,80,19/01/1971,
3ba0c43b-5b88-451b-bf05-3ca671315c96,Fire,81900592-f9a2-4402-9112-afb8c2dd8cda,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2023-03-08,80,11/03/2023,2024-02-11 00:00:00
8e4f8094-c11c-4904-8416-62dd3446c724,Fire,81900592-f9a2-4402-9112-afb8c2dd8cda,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2023-08-09,80,01/09/2023,2024-02-01 00:00:00
46b1da87-e7e6-4cc0-ad89-75d534874d7f,Fire+Funeral,81900592-f9a2-4402-9112-afb8c2dd8cda,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-09-24,160,,
a7757435-047f-4468-8905-77c969efa7c5,Fire,81900592-f9a2-4402-9112-afb8c2dd8cda,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-08-26,80,26/08/2022,2023-02-26 00:00:00
eb124d92-48db-4a10-9add-e6060be2047d,Fire,81d64430-e7e9-4638-b63b-1c5d36c3f92c,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-09-08,80,08/09/2023,2023-12-08 00:00:00
e7096f82-f77e-40c4-86ca-474af5f2f7c8,FIRE & FUNERAL,81d64430-e7e9-4638-b63b-1c5d36c3f92c,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-10-14,160,02/12/2023,2024-03-02 00:00:00
fa90f695-b3e2-4e54-bf74-c18d2c98100b,Fire,81d64430-e7e9-4638-b63b-1c5d36c3f92c,43555da1-2d0a-44ad-8a26-89d1233c7653,2022-01-04,80,24/01/2022,2023-10-24 00:00:00
8dc5ab75-1ab5-4df2-b26e-c130b5d7d1d8,Fire,81d64430-e7e9-4638-b63b-1c5d36c3f92c,da1ee87d-6b76-4798-b2a0-fac3c186a202,2023-04-21,80,26/04/2023,2024-02-26 00:00:00
1447b95e-f10d-47db-877f-13f6be3aca7c,Fire,81f56de9-5fb2-49b7-ab22-8a7e9c815bbd,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2022-07-07,80,07/07/2022,2023-03-07 00:00:00
03408a61-22f4-48d9-a9e8-61c16fb4138e,Fire+Funeral,821e67ea-7111-4539-bdb9-2d77fe09b6c4,da1ee87d-6b76-4798-b2a0-fac3c186a202,2022-03-29,160,30/03/2022,2024-02-29 00:00:00
0488a103-64f7-4be0-a114-e5fbd7c4f37e,Fire,82a06d24-9dc6-4239-af7b-1d1f390a4ca0,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-08-21,80,21/08/2022,2023-04-21 00:00:00
a1fdbffd-79d1-4ec9-a9b5-2fc8067eca50,Fire,82a06d24-9dc6-4239-af7b-1d1f390a4ca0,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2023-10-18,80,07/11/2023,2024-03-07 00:00:00
c442d457-c77f-488f-924a-d9b6ad6158fb,FIRE & FUNERAL,82a06d24-9dc6-4239-af7b-1d1f390a4ca0,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-07-18,160,18/07/2023,2023-11-18 00:00:00
3482b6e1-d56e-4188-959c-01a2784e4116,Fire,82a06d24-9dc6-4239-af7b-1d1f390a4ca0,bd31484d-3af7-4360-978b-520c97141ea0,2023-07-06,80,20/07/2023,2024-03-20 00:00:00
fde4f1e5-4b23-434d-a3a4-e6ca72297920,FIRE & FUNERAL,84342402-a1d8-4073-a32c-285406a497cf,da1ee87d-6b76-4798-b2a0-fac3c186a202,2022-09-16,160,,
791bcf6a-7a2a-4b82-a19b-7aeca979fcd8,Fire,84342402-a1d8-4073-a32c-285406a497cf,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2023-01-02,80,27/01/2023,2023-06-27 00:00:00
29caf0b1-11bb-4e25-a537-7a5750a04604,Fire,85345519-7c90-4c77-82e1-f276f4c31ee4,2d654aa6-c8bc-4d8b-a80c-0876f6df0ee5,2023-08-04,80,19/08/2023,2024-03-19 00:00:00
8b6d903a-8048-4a02-9061-bfb4203d735f,Fire+Funeral,85345519-7c90-4c77-82e1-f276f4c31ee4,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2022-12-09,160,12/12/2022,2023-08-12 00:00:00
3ecfc6d6-ac2c-47de-b359-dc4dfe6c6971,Fire,85345519-7c90-4c77-82e1-f276f4c31ee4,64c82c54-364d-44a1-8658-9035f138bbb6,2023-07-20,80,04/08/2023,2024-01-04 00:00:00
91058e29-74db-4c2d-89af-d5f6dabffc7d,FIRE & FUNERAL,8552da9d-6138-4068-a054-599100bf4025,64c82c54-364d-44a1-8658-9035f138bbb6,2023-11-18,160,02/12/2023,2024-03-02 00:00:00
2ff95bb3-814c-4329-85e1-07ed2b8b84a5,Fire,855c17eb-86bf-4004-9799-033e3a7cea9b,3ff5b5d7-670c-4f1a-a533-8df397b66e8f,1971-02-21,80,24/10/1971,
9db4e28c-ff40-498e-a98a-eb5860df36d1,FIRE & FUNERAL,862a37e2-bb21-4450-9932-33fbc2e42463,e4a89e3c-2304-4514-af02-19eb0afba9e2,1972-09-24,160,11/04/1977,
143960c4-ad3a-4d2a-a382-abaf1c355f51,FIRE & FUNERAL,863ed264-f777-4e6c-8953-28393123a81d,92f50273-decd-425f-918d-62f417308271,1974-03-15,160,22/12/1971,
e6383d9e-ca91-496f-a339-ff25abf92a16,FIRE & FUNERAL,8690f7ff-2391-4100-9d94-044ed6ea25f6,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-01-25,160,24/02/2023,2023-09-24 00:00:00
a53e53a1-af99-480a-9638-7b4d90cb6b4c,Fire,8690f7ff-2391-4100-9d94-044ed6ea25f6,2d654aa6-c8bc-4d8b-a80c-0876f6df0ee5,2023-07-26,80,20/08/2023,2024-04-20 00:00:00
b07530a5-2b93-4ca6-86b4-f54cac42d53c,Fire,8768ddf5-dd00-4268-912c-7603381e704f,da1ee87d-6b76-4798-b2a0-fac3c186a202,2022-03-21,80,,
4661d85b-85f5-40e4-a706-2399319066bb,Fire,8768ddf5-dd00-4268-912c-7603381e704f,64c82c54-364d-44a1-8658-9035f138bbb6,2022-04-05,80,05/04/2022,2023-07-05 00:00:00
790ddc8c-1590-41bf-8bbe-cb7dcd521d5c,Fire+Funeral,8768ddf5-dd00-4268-912c-7603381e704f,da1ee87d-6b76-4798-b2a0-fac3c186a202,2023-02-16,160,,
7401625c-ceef-48ee-9579-31b1e0591d95,Fire,8768ddf5-dd00-4268-912c-7603381e704f,64c82c54-364d-44a1-8658-9035f138bbb6,2023-12-06,80,26/12/2023,2024-03-26 00:00:00
d24836f6-519c-4ca4-ac85-38cc14237591,FIRE & FUNERAL,87ac8a8b-3ee7-4cf5-88cf-0bc4b8c38b70,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-09-02,160,07/10/2022,2024-03-07 00:00:00
625062ea-4f89-44f2-a21a-d02e6386c9a2,Fire,87ac8a8b-3ee7-4cf5-88cf-0bc4b8c38b70,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2022-08-27,80,21/09/2022,2023-01-21 00:00:00
6a209296-b865-415d-9670-ffffae68d66b,Fire,87ac8a8b-3ee7-4cf5-88cf-0bc4b8c38b70,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-08-26,80,15/09/2023,2024-02-15 00:00:00
c4020545-c3e3-42e9-a6cd-58569f0e7529,Fire,87ac8a8b-3ee7-4cf5-88cf-0bc4b8c38b70,43555da1-2d0a-44ad-8a26-89d1233c7653,2022-11-11,80,22/11/2022,2023-08-22 00:00:00
2607b4be-8fe5-416b-a30d-a639e6312049,FIRE & FUNERAL,886a2b83-3aef-44e2-a805-1252f6ad7690,d1fa3efb-59a0-40c9-bc3e-9a1b8c0880e7,1970-08-11,160,23/07/1977,
3323cee1-b263-4b83-9b17-73bb11c05489,FIRE & FUNERAL,88e1f904-1e91-4e26-8c47-2e1c75084110,da1ee87d-6b76-4798-b2a0-fac3c186a202,2022-11-15,160,,
8492e459-4c54-4628-b6fc-d2d6dd3123b7,Fire,88e1f904-1e91-4e26-8c47-2e1c75084110,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2023-04-01,80,01/04/2023,2023-08-01 00:00:00
55c3e393-842d-49b1-83b5-0804d6e0dd2e,Fire,88e1f904-1e91-4e26-8c47-2e1c75084110,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-03-07,80,18/03/2023,2023-07-18 00:00:00
31099080-2ecf-42b4-884d-868d5055d233,Fire,88e1f904-1e91-4e26-8c47-2e1c75084110,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-01-14,80,31/01/2022,2023-05-30 00:00:00
ad63d6dc-86ba-4de1-ad17-36329dd21993,Fire+Funeral,8983fff4-bb0d-48c3-95c4-e821c98b094d,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2023-11-10,160,24/11/2023,2024-03-24 00:00:00
a65f4e47-7a67-4eaa-b057-70b97c12933d,Fire,8983fff4-bb0d-48c3-95c4-e821c98b094d,64c82c54-364d-44a1-8658-9035f138bbb6,2022-03-14,80,,
6f5c0f73-e054-4fea-b67d-6d66dc423285,Fire,8983fff4-bb0d-48c3-95c4-e821c98b094d,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2022-02-14,80,11/03/2022,2022-11-11 00:00:00
eaab3abc-00fa-46a8-9309-c1fb434b88ab,Fire,8996b3f2-d652-4c87-82f0-cfaeeb19b79b,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2022-04-25,80,15/05/2022,2023-01-15 00:00:00
fac28f06-cb38-42bc-a6a6-59e82438a4ef,Fire+Funeral,8996b3f2-d652-4c87-82f0-cfaeeb19b79b,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-12-03,160,10/12/2023,2024-03-10 00:00:00
c5fc0891-8e33-4ae9-b190-bb4913bc352b,Fire,8996b3f2-d652-4c87-82f0-cfaeeb19b79b,64c82c54-364d-44a1-8658-9035f138bbb6,2022-03-16,80,24/03/2022,2022-09-24 00:00:00
bd3acf3f-f081-4be9-b823-7a2b8d561fc1,Fire,8996b3f2-d652-4c87-82f0-cfaeeb19b79b,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2023-04-13,80,,
99380031-aae0-4638-acf3-d16ae0acf126,Fire+Funeral,89baef94-3226-4998-90f1-33e10d806575,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-08-21,160,21/08/2022,2023-05-21 00:00:00
773e2d0e-b3ad-464b-8fde-a14fc711be90,Fire,89baef94-3226-4998-90f1-33e10d806575,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2023-03-13,80,13/03/2023,2023-10-13 00:00:00
8b1a3b86-cdba-48ab-aa6b-d3ddb557041e,Fire,89baef94-3226-4998-90f1-33e10d806575,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-08-28,80,28/08/2022,2023-09-28 00:00:00
1bd16a0f-3a0c-4a72-ad15-d59886801687,FIRE & FUNERAL,89bc18b9-0859-4489-979a-4acc64ef1852,64c82c54-364d-44a1-8658-9035f138bbb6,2023-05-17,160,18/05/2023,2024-03-18 00:00:00
51c33593-84fd-4e37-9cfa-be0fa24202ae,Fire,89bc18b9-0859-4489-979a-4acc64ef1852,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-11-05,80,07/01/2023,2024-04-07 00:00:00
344620ee-3484-4857-8bd0-49f33d326979,Fire,89bc18b9-0859-4489-979a-4acc64ef1852,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2023-11-15,80,01/12/2023,2024-03-01 00:00:00
086b834a-84de-4a38-9e11-3592467ba768,FIRE & FUNERAL,8a56f1ba-6b14-4d45-ae6e-56d4b3f6602e,d292c771-8da6-4c42-8826-daafce60119b,1974-03-25,160,28/04/1974,
c5651102-5c51-4350-be0c-4a023492ec02,Fire,8a6c6f87-fc34-47da-ae80-9bef150d73b2,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-12-13,80,31/12/2023,2024-03-29 00:00:00
83cc379c-fc4c-44f8-8353-3a898e77c4ce,Fire,8a6c6f87-fc34-47da-ae80-9bef150d73b2,64c82c54-364d-44a1-8658-9035f138bbb6,2022-02-17,80,06/03/2022,2024-04-06 00:00:00
20fbf912-895e-4fa3-8ac1-fa47e7581b0f,Fire,8ad312e2-f431-4a25-adf1-9f4cdc27aa3d,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-01-25,80,04/02/2022,2022-11-04 00:00:00
c3a6e2d9-5bce-4f2e-8113-393582e3bb8b,Fire+Funeral,8ad312e2-f431-4a25-adf1-9f4cdc27aa3d,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2022-01-18,160,05/02/2022,2023-07-05 00:00:00
e342bb81-542c-4485-ad6e-5bde7a6676e5,Fire,8ad312e2-f431-4a25-adf1-9f4cdc27aa3d,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2023-05-30,80,17/06/2023,2024-03-17 00:00:00
6ea81d0e-27ef-40e9-afd9-20c4619aa2dc,Fire,8af784a1-217e-4d60-b142-6e75c6ab0066,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2023-01-26,80,26/01/2023,2023-06-26 00:00:00
e0e14561-f8ef-4f4d-a7be-31fe6ba07c22,Fire+Funeral,8af784a1-217e-4d60-b142-6e75c6ab0066,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-11-15,160,30/12/2023,2024-03-29 00:00:00
e31bf9b4-7389-46cb-89d5-b38541147012,Fire,8b0279f6-a192-43ec-a5e8-ce1268777386,2d654aa6-c8bc-4d8b-a80c-0876f6df0ee5,2022-10-18,80,18/11/2022,2023-05-18 00:00:00
7d343438-3b7d-4f3a-abbc-467615f3f143,Fire,8b0279f6-a192-43ec-a5e8-ce1268777386,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2022-11-15,80,26/11/2022,2023-12-26 00:00:00
95fe375e-f041-4d89-9059-a6a964f6d790,Fire,8b0279f6-a192-43ec-a5e8-ce1268777386,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-02-08,80,21/02/2022,2023-04-21 00:00:00
ca168b4e-d896-44d4-86d2-547ce4abf409,Fire+Funeral,8b0279f6-a192-43ec-a5e8-ce1268777386,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-12-24,160,24/12/2022,2023-10-24 00:00:00
6556e3a2-1383-4e88-923f-d9be76d6d36d,Fire,8b8b8cc5-7452-4232-aac3-b8cd363b28f2,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-12-02,80,27/12/2022,2023-03-27 00:00:00
417c2429-901e-46c6-b870-9a7684ad5fd3,Fire,8b8b8cc5-7452-4232-aac3-b8cd363b28f2,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-12-15,80,15/12/2023,2024-03-15 00:00:00
63af277b-cac6-4186-8ee7-b924362f1e22,Fire,8b8b8cc5-7452-4232-aac3-b8cd363b28f2,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-05-12,80,12/05/2023,2023-10-12 00:00:00
7f5f2bc1-ff49-48e4-a186-4a7b32de4ce6,Fire+Funeral,8b8b8cc5-7452-4232-aac3-b8cd363b28f2,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2022-11-16,160,,
fbc6dff8-3314-4fae-8fd5-1ee82f1b4669,Fire,8ba786b2-8ea9-4703-b2eb-c7e2ec10f51f,da1ee87d-6b76-4798-b2a0-fac3c186a202,2023-11-07,80,18/01/2024,2024-04-18 00:00:00
ad17b55c-ceaa-4aeb-83ee-fb0dc1348a72,FIRE & FUNERAL,8ba786b2-8ea9-4703-b2eb-c7e2ec10f51f,da1ee87d-6b76-4798-b2a0-fac3c186a202,2022-08-19,160,03/09/2022,2023-06-03 00:00:00
e728f9de-39b6-4f6a-86d8-5722cebcce0b,Fire,8ba9e125-d8b6-46b0-b9ec-0e5570434682,4ac1b7f3-1969-4638-8fd8-98a70c1e75c6,1977-11-12,80,18/08/1977,
dee40528-c4ef-4f85-a29a-394f67a7ceef,Fire+Funeral,8dd63af7-0a0d-4f5d-98ea-d866d2a41166,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2022-02-02,160,01/03/2022,2022-09-01 00:00:00
799bf0d8-20a9-4e8d-8b0e-1015454d42d8,Fire,8dd63af7-0a0d-4f5d-98ea-d866d2a41166,64c82c54-364d-44a1-8658-9035f138bbb6,2023-09-12,80,23/09/2023,2023-12-23 00:00:00
83ea3222-ffa4-4805-ba4e-bb084b878c4f,Fire,8dd63af7-0a0d-4f5d-98ea-d866d2a41166,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-09-01,80,22/09/2022,2022-12-22 00:00:00
acc5348a-da69-40d5-bc0d-6629d4a213bb,Fire,8e050eec-b979-406b-ae90-81ca6aeb5fe2,b1f1c108-f41c-462b-a022-f31017c3d4eb,1975-03-21,80,17/09/1976,
7d753b2e-872b-443a-bc5c-2fa677fc8974,Fire,8fccc680-0e5e-4df5-8855-d8f7daa0e6b9,bb391244-2a9e-424d-9456-6233246f7944,1978-10-17,80,27/01/1978,
08843202-ec23-43c6-bb8c-8d693b61dd1f,FIRE & FUNERAL,8fd245c5-9258-4656-ac2f-125c1c2d01b0,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2022-04-08,160,,
bafdd78e-af53-4966-8ddb-217ba66a4036,Fire,90c4972f-685f-4443-8305-49409f551a78,06c8893b-642e-4b23-8ed2-0ddd33c39f06,2023-08-05,80,02/09/2023,2024-01-02 00:00:00
3ff97aca-82a1-4131-8b84-d3cff810843f,Fire,914d2b71-98f0-4e06-ab76-98ef5c074acf,43555da1-2d0a-44ad-8a26-89d1233c7653,2023-12-14,80,14/12/2023,2024-03-14 00:00:00
67d47d0c-46fe-4a29-a778-8df686d85206,FIRE & FUNERAL,914d2b71-98f0-4e06-ab76-98ef5c074acf,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-07-16,160,16/07/2022,2023-09-16 00:00:00
81991b38-c4d3-4a6b-93c7-ef1ebb51306a,Fire,914d2b71-98f0-4e06-ab76-98ef5c074acf,da1ee87d-6b76-4798-b2a0-fac3c186a202,2023-08-12,80,25/08/2023,2024-03-25 00:00:00
986b56ee-45c0-4da8-bac6-b7601160c0f5,Fire,914d2b71-98f0-4e06-ab76-98ef5c074acf,bd31484d-3af7-4360-978b-520c97141ea0,2022-03-09,80,06/06/2022,2023-04-06 00:00:00
333f0fb2-dcf3-4770-abdb-94dc3babd47b,FIRE & FUNERAL,91b8697d-a316-43ce-970a-deac852d2b57,6b15ea8e-2c10-44ea-953f-edc470cd5565,1974-07-10,160,26/12/1972,
18a929bf-761c-4289-8695-a1f99d3c7bb0,Fire+Funeral,932bc3c9-b8ba-4534-9277-e59ffab492a5,0ab2a80e-fa3e-4838-99f3-17ec44a6d03d,1970-04-07,160,19/01/1975,
b31bf628-8eda-4e3b-bc35-21994a7004ca,Fire,9349c4b5-8c54-48e2-99d0-a41a7290f998,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-01-18,80,24/01/2023,2023-05-24 00:00:00
06d06328-f191-4655-bb17-f6c2e3b8037a,Fire+Funeral,9349c4b5-8c54-48e2-99d0-a41a7290f998,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-04-12,160,02/05/2022,2024-06-02 00:00:00
c9f2caa1-6d48-47ac-a0ab-47e46d4a7e8f,Fire,9349c4b5-8c54-48e2-99d0-a41a7290f998,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-02-06,80,01/03/2023,2024-01-01 00:00:00
eee30cf3-f820-4bb9-b1b7-8141001d7ab8,Fire,9349c4b5-8c54-48e2-99d0-a41a7290f998,da1ee87d-6b76-4798-b2a0-fac3c186a202,2022-12-30,80,31/12/2022,2023-06-30 00:00:00
d4723232-f7db-4aad-be1e-f814a15c6364,FIRE & FUNERAL,9414969f-a1f6-40e3-984d-9df6385c9024,da1ee87d-6b76-4798-b2a0-fac3c186a202,2023-12-08,160,03/01/2024,2024-04-03 00:00:00
bce0e9cf-dd35-4059-b5f9-c04eac642095,Fire+Funeral,9433ea92-669f-4d81-a35e-5d86b64670f9,b2892363-14e9-4001-9a38-644f54132cac,1972-12-03,160,05/06/1977,
8d317001-2e44-49b5-b482-2dca50880381,Fire+Funeral,9439379c-e7b5-4e9b-a45e-fd8e4ce59bdb,70a7715a-3900-40c6-879e-20627188c91b,1972-03-30,160,15/08/1974,
21a5b0ee-6a83-49a4-af12-25dec2f30860,Fire,946685d1-46e4-494b-85db-47178174515b,12228173-d801-4328-962b-e9f3bb53ad5b,1974-05-03,80,17/10/1972,
4ebcbb62-36a5-4939-8862-eb2c87497d66,Fire+Funeral,94e75a8c-2b18-42ce-8194-8ff1d5f43312,2d654aa6-c8bc-4d8b-a80c-0876f6df0ee5,2023-03-28,160,30/03/2023,2023-12-30 00:00:00
49533e76-d266-4dff-be98-5946cddeee64,Fire,94e75a8c-2b18-42ce-8194-8ff1d5f43312,43555da1-2d0a-44ad-8a26-89d1233c7653,2022-02-01,80,19/02/2022,2023-10-19 00:00:00
64c0aa1f-dc7e-4ea2-96d5-09b6a3dec8cb,Fire,94e75a8c-2b18-42ce-8194-8ff1d5f43312,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2022-02-15,80,03/03/2022,2022-07-03 00:00:00
7c087ba3-25b2-4619-9b23-dd726d98ff0c,Fire,94e75a8c-2b18-42ce-8194-8ff1d5f43312,bd31484d-3af7-4360-978b-520c97141ea0,2022-06-22,80,16/07/2022,2023-10-16 00:00:00
61123845-2207-446b-bc29-71c205e2a7fd,Fire+Funeral,95336ff1-5343-4067-b40f-9357503b706b,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2023-07-28,160,13/08/2023,2024-03-13 00:00:00
b51ac6b4-51c6-4975-a67a-308d3d534887,Fire+Funeral,9575af44-b74e-48ce-a536-3e53fe606b2e,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-11-12,160,12/11/2023,2024-02-12 00:00:00
36393b37-c7ff-48f7-8427-91c18305700a,Fire,965ee6f2-adef-48c8-b8bf-10b3ee5774f6,36c42c66-e07e-42cd-a201-29fc35a4bafe,2022-12-28,80,09/01/2023,2023-11-09 00:00:00
fc58d30f-f74c-4eda-8747-831dfe487312,FIRE & FUNERAL,965ee6f2-adef-48c8-b8bf-10b3ee5774f6,da1ee87d-6b76-4798-b2a0-fac3c186a202,2023-11-18,160,10/12/2023,2024-03-10 00:00:00
71921a1e-7ca6-4c1c-b319-68cce2deb7f9,Fire,965ee6f2-adef-48c8-b8bf-10b3ee5774f6,43555da1-2d0a-44ad-8a26-89d1233c7653,2022-06-17,80,29/06/2022,2023-08-29 00:00:00
eac52cc6-1d06-4a17-9a48-9ad4387e90f1,Fire,965ee6f2-adef-48c8-b8bf-10b3ee5774f6,bd31484d-3af7-4360-978b-520c97141ea0,2023-04-20,80,,
2d70a60b-3fa9-4519-a880-6b521b510343,Fire,9697ae8e-7542-452e-9913-29392a65dfaa,2d654aa6-c8bc-4d8b-a80c-0876f6df0ee5,2022-09-15,80,15/09/2022,2023-12-15 00:00:00
8d81c601-02cf-4a7f-be89-109611e136ad,Fire+Funeral,9697ae8e-7542-452e-9913-29392a65dfaa,36c42c66-e07e-42cd-a201-29fc35a4bafe,2023-01-10,160,,
d8f58bf0-a1d3-49e8-b89f-5c86a6963390,Fire,9697ae8e-7542-452e-9913-29392a65dfaa,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2023-12-28,80,,
78bbdfb7-6547-44ce-b7f0-bfd696deed9e,Fire,9697ae8e-7542-452e-9913-29392a65dfaa,625d64db-63dd-4f32-a9dc-60ae3c5611a2,2022-12-01,80,21/12/2022,2023-07-21 00:00:00
911b479b-6cf7-49f8-9994-8d3d941e219d,Fire,96be7370-dad6-45fc-9985-f0c5bf0dc3a9,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2023-09-25,80,15/11/2023,2024-04-15 00:00:00
dc225847-ba45-4010-a53e-0eef2209e44b,Fire,96cb71d2-1eb2-4d1c-8d1f-a8124933ab65,47ea8da6-7785-4a5b-a76e-d367c93c5cc6,2023-01-05,80,,
b9825cc4-805c-4360-848e-009d03699e8d,Fire+Funeral,96cb71d2-1eb2-4d1c-8d1f-a8124933ab65,960b7799-0478-4b1b-b1b4-5c1e9390a93e,2022-03-16,160,16/03/2022,2023-05-16 00:00:00
ae90b957-0ca4-4342-a753-4eebc7ade684,Fire,96cb71d2-1eb2-4d1c-8d1f-a8124933ab65,64c82c54-364d-44a1-8658-9035f138bbb6,2023-09-23,80,,
1b232410-ca96-4dc0-b709-562c3f23080e,Fire,96d52b78-2eeb-4751-936e-042ba5c63acb,64c82c54-364d-44a1-8658-9035f138bbb6,2022-09-20,80,12/10/2022,2023-01-12 00:00:00
